subject,sessionIndex,rep,Hold,Down-Down,Up-Down
Safaraz,10,5,0.096860886,0.220960379,0.124099493
Safaraz,10,6,0.102021694,0.564226627,0.462204933
Safaraz,10,7,0.119362116,0.263219118,0.143857002
Safaraz,10,8,0.106072664,1.083788157,0.977715492
Safaraz,10,9,0.118313789,0.624349117,0.506035328
Safaraz,10,10,0.120823145,1.105440378,0.984617233
Safaraz,1,1,0.124944925,2.229259729,2.104314804
Safaraz,1,2,0.094176292,0.39230442,0.298128128
Safaraz,1,3,0.121070147,0.684461594,0.563391447
Safaraz,1,4,0.083851576,0.354435921,0.270584345
Safaraz,1,5,0.093856096,0.339112997,0.245256901
Safaraz,1,6,0.072265625,0.316402435,0.24413681
Safaraz,1,7,0.088716269,0.336941719,0.248225451
Safaraz,1,8,0.069651127,0.350096226,0.280445099
Safaraz,1,9,0.08940649,0.354369879,0.264963388
Safaraz,1,10,0.086845398,0.38873148,0.301886082
Safaraz,2,1,0.080724955,0.328654051,0.247929096
Safaraz,2,2,0.089018822,0.578157902,0.48913908
Safaraz,2,3,0.083129168,0.294738531,0.211609364
Safaraz,2,4,0.073763609,0.328904629,0.25514102
Safaraz,2,5,0.073007584,0.308104038,0.235096455
Safaraz,2,6,0.0782516,1.526010036,1.447758436
Safaraz,2,7,0.071806431,0.324936628,0.253130198
Safaraz,2,8,0.080639839,0.326864004,0.246224165
Safaraz,2,9,0.048119307,0.361289501,0.313170195
Safaraz,2,10,0.025906086,0.475975752,0.450069666
Safaraz,3,1,0.092880011,0.650118351,0.55723834
Safaraz,3,2,0.086890936,0.389961481,0.303070545
Safaraz,3,3,0.103116035,0.327301025,0.22418499
Safaraz,3,4,0.121875525,0.872549772,0.750674248
Safaraz,3,5,0.101438999,0.347132444,0.245693445
Safaraz,3,6,0.094745874,0.344013929,0.249268055
Safaraz,3,7,0.109526157,0.492029905,0.382503748
Safaraz,3,8,0.067504168,0.528915644,0.461411476
Safaraz,3,9,0.08186245,0.32073617,0.23887372
Safaraz,3,10,0.074709415,0.337242603,0.262533188
Safaraz,4,1,0.126772404,0.933396339,0.806623936
Safaraz,4,2,0.084669352,0.419464111,0.33479476
Safaraz,4,3,0.094450712,0.325755119,0.231304407
Safaraz,4,4,0.099057198,0.399376154,0.300318956
Safaraz,4,5,0.082781792,0.751572847,0.668791056
Safaraz,4,6,0.079932928,0.655177355,0.575244427
Safaraz,4,7,0.08434701,0.366176367,0.281829357
Safaraz,4,8,0.075181007,0.356253386,0.281072378
Safaraz,4,9,0.079601049,0.33670783,0.257106781
Safaraz,4,10,0.11023736,0.409657717,0.299420357
Safaraz,5,1,0.064401865,0.360927582,0.296525717
Safaraz,5,2,0.081777573,0.34493947,0.263161898
Safaraz,5,3,0.093087912,0.39130187,0.298213959
Safaraz,5,4,0.079923391,0.380356073,0.300432682
Safaraz,5,5,0.080550194,0.321774006,0.241223812
Safaraz,5,6,0.074854374,0.373106718,0.298252344
Safaraz,5,7,0.093150377,0.355048895,0.261898518
Safaraz,5,8,0.079046249,0.339560032,0.260513783
Safaraz,5,9,0.077647924,0.334210396,0.256562471
Safaraz,5,10,0.102425337,0.862948895,0.760523558
Safaraz,6,1,0.075728178,0.34168005,0.265951872
Safaraz,6,2,0.06686759,0.339662552,0.272794962
Safaraz,6,3,0.082833767,0.342737913,0.259904146
Safaraz,6,4,0.078208208,0.311133623,0.232925415
Safaraz,6,5,0.088958502,0.357792377,0.268833876
Safaraz,6,6,0.077953339,0.395943403,0.317990065
Safaraz,6,7,0.090462923,0.367054939,0.276592016
Safaraz,6,8,0.078394175,0.595274687,0.516880512
Safaraz,6,9,0.133166075,0.52798605,0.394819975
Safaraz,6,10,0.11290288,0.892590523,0.779687643
Safaraz,7,1,0.095112801,1.020348787,0.925235987
Safaraz,7,2,0.091224194,0.374195576,0.282971382
Safaraz,7,3,0.09531498,0.430431843,0.335116863
Safaraz,7,4,0.097323656,0.374181747,0.276858091
Safaraz,7,5,0.075103283,0.463229179,0.388125896
Safaraz,7,6,0.095049143,0.59611392,0.501064777
Safaraz,7,7,0.097542524,2.206722498,2.109179974
Safaraz,7,8,0.085529327,0.571876287,0.48634696
Safaraz,7,9,0.075118542,0.371327639,0.296209097
Safaraz,7,10,0.0969491,0.379323959,0.282374859
Safaraz,8,1,0.063928843,1.078343391,1.014414549
Safaraz,8,2,0.076401949,0.459592819,0.38319087
Safaraz,8,3,0.11269474,0.769075871,0.65638113
Safaraz,8,4,0.104604006,0.907984495,0.803380489
Safaraz,8,5,0.098734379,0.366767883,0.268033504
Safaraz,8,6,0.106533527,0.767841339,0.661307812
Safaraz,8,7,0.095221996,0.374293089,0.279071093
Safaraz,8,8,0.116509914,1.078763723,0.962253809
Safaraz,8,9,0.090043545,0.472699165,0.382655621
Safaraz,8,10,0.108924866,1.174020767,1.065095901
Safaraz,9,1,0.079431057,0.422406912,0.342975855
Safaraz,9,2,0.081920624,1.253545284,1.17162466
Safaraz,9,3,0.09876895,0.97748518,0.87871623
Safaraz,9,4,0.095543861,1.034869909,0.939326048
Safaraz,9,5,0.087766647,0.855767965,0.768001318
Safaraz,9,6,0.072361708,0.982868433,0.910506725
Safaraz,9,7,0.113219023,1.291501522,1.178282499
Safaraz,9,8,0.089615822,1.037669659,0.948053837
Safaraz,9,9,0.08261013,12.94175053,12.8591404
Safaraz,9,10,0.102380991,0.395115852,0.292734861
Safaraz,10,1,0.105310917,0.68359971,0.578288794
Safaraz,10,2,0.071780443,0.912132025,0.840351582
Safaraz,10,3,0.101769924,1.32915473,1.227384806
Safaraz,10,4,0.079978704,0.747163057,0.667184353
Safaraz,10,5,0.108625412,0.682758808,0.574133396
Safaraz,10,6,0.073769331,0.427607059,0.353837729
Safaraz,10,7,0.083769083,12.50784206,12.42407298
Safaraz,10,8,0.100488186,0.353814125,0.253325939
Safaraz,10,9,0.051256418,0.883827925,0.832571507
Safaraz,10,10,0.091604233,0.365533352,0.273929119
Safaraz,1,1,0.085447311,0.138549566,0.053102255
Safaraz,1,2,0.113859415,0.701051712,0.587192297
Safaraz,1,3,0.090856075,0.238927126,0.148071051
Safaraz,1,4,0.113258123,0.176834345,0.063576221
Safaraz,1,5,0.120115995,0.814121485,0.694005489
Safaraz,1,6,0.104750395,0.155875206,0.051124811
Safaraz,1,7,0.109118938,0.139043331,0.029924393
Safaraz,1,8,0.100840092,0.152724743,0.051884651
Safaraz,1,9,0.099346399,0.159909248,0.060562849
Safaraz,1,10,0.099522114,0.141109228,0.041587114
Safaraz,2,1,0.100086212,0.150013924,0.049927711
Safaraz,2,2,0.104546547,0.212437153,0.107890606
Safaraz,2,3,0.105444431,0.154454231,0.0490098
Safaraz,2,4,0.102900505,0.153351307,0.050450802
Safaraz,2,5,0.09313488,0.146263599,0.053128719
Safaraz,2,6,0.09845233,0.357578278,0.259125948
Safaraz,2,7,0.096670866,0.132004976,0.03533411
Safaraz,2,8,0.089064837,0.126793861,0.037729025
Safaraz,2,9,0.106093407,0.20317173,0.097078323
Safaraz,2,10,0.121216297,0.173257589,0.052041292
Safaraz,3,1,0.0859375,0.130867243,0.044929743
Safaraz,3,2,0.103242397,0.176312923,0.073070526
Safaraz,3,3,0.120477438,0.144034624,0.023557186
Safaraz,3,4,0.082789421,0.246475697,0.163686275
Safaraz,3,5,0.099863052,0.137282133,0.037419081
Safaraz,3,6,0.105751276,0.153206825,0.047455549
Safaraz,3,7,0.126694202,0.340563774,0.213869572
Safaraz,3,8,0.094965458,0.189846039,0.094880581
Safaraz,3,9,0.100339174,0.146158218,0.045819044
Safaraz,3,10,0.094907761,0.228610992,0.133703232
Safaraz,4,1,0.123181581,0.236374617,0.113193035
Safaraz,4,2,0.106157064,0.143762827,0.037605762
Safaraz,4,3,0.101922989,0.151627541,0.049704552
Safaraz,4,4,0.088126421,0.143909693,0.055783272
Safaraz,4,5,0.10285306,0.210792065,0.107939005
Safaraz,4,6,0.092229843,1.209511518,1.117281675
Safaraz,4,7,0.094594479,0.136033535,0.041439056
Safaraz,4,8,0.081875801,0.119965076,0.038089275
Safaraz,4,9,0.09522748,0.155415773,0.060188293
Safaraz,4,10,0.103983402,0.149100065,0.045116663
Safaraz,5,1,0.107958078,0.140802383,0.032844305
Safaraz,5,2,0.086448193,0.115343571,0.028895378
Safaraz,5,3,0.084350109,0.123034954,0.038684845
Safaraz,5,4,0.104908705,0.162979841,0.058071136
Safaraz,5,5,0.098116159,0.14177227,0.043656111
Safaraz,5,6,0.107161522,0.168949842,0.061788321
Safaraz,5,7,0.104524612,0.140164614,0.035640001
Safaraz,5,8,0.115660906,0.172698736,0.05703783
Safaraz,5,9,0.093489647,0.142785311,0.049295664
Safaraz,5,10,0.116823435,0.213654518,0.096831083
Safaraz,6,1,0.072820187,0.159852266,0.08703208
Safaraz,6,2,0.090446234,0.130478382,0.040032148
Safaraz,6,3,0.099986315,0.15540719,0.055420876
Safaraz,6,4,0.095196247,0.147996902,0.052800655
Safaraz,6,5,0.0829916,0.148917198,0.065925598
Safaraz,6,6,0.087147474,0.135440826,0.048293352
Safaraz,6,7,0.088361979,0.14524436,0.056882381
Safaraz,6,8,0.099150896,0.197461367,0.098310471
Safaraz,6,9,0.116622686,0.166014671,0.049391985
Safaraz,6,10,0.110771656,0.187421799,0.076650143
Safaraz,7,1,0.115460634,0.272754669,0.157294035
Safaraz,7,2,0.104273558,0.145133495,0.040859938
Safaraz,7,3,0.106937408,0.150141478,0.043204069
Safaraz,7,4,0.090950966,1.382007122,1.291056156
Safaraz,7,5,0.112569571,0.190821171,0.0782516
Safaraz,7,6,0.080059528,0.131380558,0.05132103
Safaraz,7,7,0.09499526,0.159016609,0.064021349
Safaraz,7,8,0.074779034,0.155543804,0.080764771
Safaraz,7,9,0.123934031,0.167631865,0.043697834
Safaraz,7,10,0.105899572,1.880845785,1.774946213
Safaraz,8,1,0.099480152,0.200763226,0.101283073
Safaraz,8,2,0.130187273,0.439506054,0.309318781
Safaraz,8,3,0.096663713,0.30531764,0.208653927
Safaraz,8,4,0.119711399,0.21758914,0.097877741
Safaraz,8,5,0.111359835,0.143021822,0.031661987
Safaraz,8,6,0.137238741,1.15930295,1.022064209
Safaraz,8,7,0.121946096,0.201856613,0.079910517
Safaraz,8,8,0.121496439,0.265858889,0.14436245
Safaraz,8,9,0.10744977,0.192090988,0.084641218
Safaraz,8,10,0.105847359,0.216542244,0.110694885
Safaraz,9,1,0.116237402,0.151878595,0.035641193
Safaraz,9,2,0.066421747,0.11165452,0.045232773
Safaraz,9,3,0.09400034,0.210851908,0.116851568
Safaraz,9,4,0.084124327,0.197005987,0.11288166
Safaraz,9,5,0.084061623,0.268374681,0.184313059
Safaraz,9,6,0.088875294,0.15083313,0.061957836
Safaraz,9,7,0.108997583,0.167019367,0.058021784
Safaraz,9,8,0.10011363,0.208263874,0.108150244
Safaraz,9,9,0.118985653,0.207501411,0.088515759
Safaraz,9,10,0.102600098,0.166604519,0.064004421
Safaraz,10,1,0.104969501,0.362049103,0.257079601
Safaraz,10,2,0.099123478,0.2628088,0.163685322
Safaraz,10,3,0.087538004,0.176593542,0.089055538
Safaraz,10,4,0.096133947,0.170883656,0.074749708
Safaraz,10,5,0.086147785,0.167967081,0.081819296
Safaraz,10,6,0.078427315,0.181328535,0.10290122
Safaraz,10,7,0.10965085,0.486106873,0.376456022
Safaraz,10,8,0.126613379,0.23056221,0.103948832
Safaraz,10,9,0.095101833,0.211860657,0.116758823
Safaraz,10,10,0.114790916,0.140721798,0.025930882
Safaraz,1,1,0.092181206,0.12684989,0.034668684
Safaraz,1,2,0.075143576,0.095808506,0.02066493
Safaraz,1,3,0.110992908,0.133619308,0.0226264
Safaraz,1,4,0.093560934,0.12765789,0.034096956
Safaraz,1,5,0.081065893,0.102348566,0.021282673
Safaraz,1,6,0.08602643,0.134984732,0.048958302
Safaraz,1,7,0.093249559,0.154624939,0.06137538
Safaraz,1,8,0.096166849,0.139635563,0.043468714
Safaraz,1,9,0.092166901,0.145992756,0.053825855
Safaraz,1,10,0.111178637,0.146376133,0.035197496
Safaraz,2,1,0.080273151,0.143183231,0.06291008
Safaraz,2,2,0.107074976,0.137490273,0.030415297
Safaraz,2,3,0.085776567,0.150387287,0.06461072
Safaraz,2,4,0.082827568,0.129952669,0.047125101
Safaraz,2,5,0.102033615,0.15079999,0.048766375
Safaraz,2,6,0.091325998,0.060658932,-0.030667067
Safaraz,2,7,0.101753235,0.140817404,0.039064169
Safaraz,2,8,0.084264517,0.15125823,0.066993713
Safaraz,2,9,0.081171513,0.134930134,0.053758621
Safaraz,2,10,0.087562799,0.117185116,0.029622316
Safaraz,3,1,0.116693497,0.16403079,0.047337294
Safaraz,3,2,0.10912466,0.175521612,0.066396952
Safaraz,3,3,0.099004269,0.137096405,0.038092136
Safaraz,3,4,0.069217682,0.092921495,0.023703814
Safaraz,3,5,0.090638638,0.13128233,0.040643692
Safaraz,3,6,0.089402914,0.14582634,0.056423426
Safaraz,3,7,0.115254402,0.168191433,0.052937031
Safaraz,3,8,0.098094702,0.152270794,0.054176092
Safaraz,3,9,0.094147205,0.119222403,0.025075197
Safaraz,3,10,0.081343889,0.201248646,0.119904757
Safaraz,4,1,0.091920853,0.133765697,0.041844845
Safaraz,4,2,0.106193542,0.147004843,0.0408113
Safaraz,4,3,0.109046698,0.152191162,0.043144464
Safaraz,4,4,0.107025862,0.168442249,0.061416388
Safaraz,4,5,0.101252794,0.155946493,0.054693699
Safaraz,4,6,0.088387966,1.025689363,0.937301397
Safaraz,4,7,0.12241745,0.160455465,0.038038015
Safaraz,4,8,0.093232155,0.159110546,0.065878391
Safaraz,4,9,0.091893196,0.142699242,0.050806046
Safaraz,4,10,0.121278763,0.141629457,0.020350695
Safaraz,5,1,0.103988647,0.161906719,0.057918072
Safaraz,5,2,0.092913628,0.153879881,0.060966253
Safaraz,5,3,0.105209827,0.140785456,0.035575628
Safaraz,5,4,0.106944323,0.17895174,0.072007418
Safaraz,5,5,0.088065624,0.153138399,0.065072775
Safaraz,5,6,0.102401733,0.157611609,0.055209875
Safaraz,5,7,0.123912811,0.156061172,0.032148361
Safaraz,5,8,0.100017786,0.176609039,0.076591253
Safaraz,5,9,0.099628448,0.162223101,0.062594652
Safaraz,5,10,0.096411228,0.145221233,0.048810005
Safaraz,6,1,0.082256794,0.150001526,0.067744732
Safaraz,6,2,0.085793495,0.140921354,0.055127859
Safaraz,6,3,0.08573246,0.136891365,0.051158905
Safaraz,6,4,0.096813202,0.148008585,0.051195383
Safaraz,6,5,0.089325905,0.124666929,0.035341024
Safaraz,6,6,0.083086252,0.129766941,0.046680689
Safaraz,6,7,0.095010042,1.219367027,1.124356985
Safaraz,6,8,0.09958744,0.152498484,0.052911043
Safaraz,6,9,0.092944622,0.142882109,0.049937487
Safaraz,6,10,0.109004259,0.127794504,0.018790245
Safaraz,7,1,0.100993156,0.115141869,0.014148712
Safaraz,7,2,0.095312357,0.154776812,0.059464455
Safaraz,7,3,0.113013506,0.151023626,0.03801012
Safaraz,7,4,0.132336617,1.848991156,1.716654539
Safaraz,7,5,0.091153383,0.169754505,0.078601122
Safaraz,7,6,0.100641966,0.14555335,0.044911385
Safaraz,7,7,0.081814051,0.151864529,0.070050478
Safaraz,7,8,0.098187208,0.136600733,0.038413525
Safaraz,7,9,0.104605436,0.169297695,0.064692259
Safaraz,7,10,0.077232361,0.453285694,0.376053333
Safaraz,8,1,0.116988897,0.198091745,0.081102848
Safaraz,8,2,0.094703436,0.220904589,0.126201153
Safaraz,8,3,0.121837378,0.268612146,0.146774769
Safaraz,8,4,0.127501249,0.197283268,0.069782019
Safaraz,8,5,0.108327866,0.170024157,0.061696291
Safaraz,8,6,0.09791398,0.568962812,0.471048832
Safaraz,8,7,0.103229284,0.178991079,0.075761795
Safaraz,8,8,0.092991114,0.134391308,0.041400194
Safaraz,8,9,0.09340167,0.133844614,0.040442944
Safaraz,8,10,0.145525217,0.255965948,0.110440731
Safaraz,9,1,0.109751463,0.577865601,0.468114138
Safaraz,9,2,0.101383924,0.142226219,0.040842295
Safaraz,9,3,0.10211277,0.108991861,0.006879091
Safaraz,9,4,0.158229828,0.200116158,0.04188633
Safaraz,9,5,0.10281229,0.155395269,0.052582979
Safaraz,9,6,0.102354288,0.152098179,0.049743891
Safaraz,9,7,0.101131916,0.137949467,0.036817551
Safaraz,9,8,0.125887394,0.150738955,0.024851561
Safaraz,9,9,0.080071449,0.09303236,0.012960911
Safaraz,9,10,0.086964846,0.109864473,0.022899628
Safaraz,10,1,0.13762641,0.220857859,0.083231449
Safaraz,10,2,0.106599331,0.104274273,-0.002325058
Safaraz,10,3,0.098134518,0.166313171,0.068178654
Safaraz,10,4,0.106364965,0.122209311,0.015844345
Safaraz,10,5,0.118410826,0.149743557,0.031332731
Safaraz,10,6,0.115081072,0.137781858,0.022700787
Safaraz,10,7,0.126222372,0.314904451,0.188682079
Safaraz,10,8,0.113354683,0.152892113,0.03953743
Safaraz,10,9,0.112082958,0.160640717,0.048557758
Safaraz,10,10,0.110072613,0.204021931,0.093949318
Safaraz,1,1,0.132959366,0.112411976,-0.02054739
Safaraz,1,2,0.100210905,0.101820946,0.001610041
Safaraz,1,3,0.099403858,0.109884024,0.010480165
Safaraz,1,4,0.115212202,0.097400904,-0.017811298
Safaraz,1,5,0.089051247,0.086251974,-0.002799273
Safaraz,1,6,0.118709326,0.083959341,-0.034749985
Safaraz,1,7,0.10737443,0.05777669,-0.04959774
Safaraz,1,8,0.102835417,0.107209921,0.004374504
Safaraz,1,9,0.100811958,0.099192858,-0.001619101
Safaraz,1,10,0.110818148,0.061600924,-0.049217224
Safaraz,2,1,0.097424507,0.138085127,0.04066062
Safaraz,2,2,0.110842466,0.076078176,-0.03476429
Safaraz,2,3,0.085422754,0.049904346,-0.035518408
Safaraz,2,4,0.095134258,0.074350834,-0.020783424
Safaraz,2,5,0.089755058,0.077010393,-0.012744665
Safaraz,2,6,0.121788502,0.168159008,0.046370506
Safaraz,2,7,0.101024866,0.069256544,-0.031768322
Safaraz,2,8,0.096993208,0.089309216,-0.007683992
Safaraz,2,9,0.096756935,0.095070601,-0.001686335
Safaraz,2,10,0.122711182,0.086262465,-0.036448717
Safaraz,3,1,0.101124525,0.069969177,-0.031155348
Safaraz,3,2,0.089408159,0.100471735,0.011063576
Safaraz,3,3,0.117898703,0.069747686,-0.048151016
Safaraz,3,4,0.071708202,0.106294632,0.03458643
Safaraz,3,5,0.099289656,0.086604834,-0.012684822
Safaraz,3,6,0.100528002,0.060932398,-0.039595604
Safaraz,3,7,0.070999146,0.106112957,0.035113811
Safaraz,3,8,0.098968744,0.10786438,0.008895636
Safaraz,3,9,0.099651098,0.075935364,-0.023715734
Safaraz,3,10,0.103914499,0.117767572,0.013853073
Safaraz,4,1,0.105505228,0.10687089,0.001365662
Safaraz,4,2,0.093645811,0.085362911,-0.0082829
Safaraz,4,3,0.101878166,0.085994959,-0.015883207
Safaraz,4,4,0.09738493,0.079644918,-0.017740011
Safaraz,4,5,0.098139763,0.091466427,-0.006673336
Safaraz,4,6,0.130753279,0.133421183,0.002667904
Safaraz,4,7,0.094458342,0.093003273,-0.001455069
Safaraz,4,8,0.097959995,0.054707289,-0.043252707
Safaraz,4,9,0.114800215,0.063789368,-0.051010847
Safaraz,4,10,0.128945112,0.089638948,-0.039306164
Safaraz,5,1,0.100790024,0.090219021,-0.010571003
Safaraz,5,2,0.106823683,0.05979085,-0.047032833
Safaraz,5,3,0.115884781,0.094418287,-0.021466494
Safaraz,5,4,0.102510452,0.086386919,-0.016123533
Safaraz,5,5,0.114014626,0.073836088,-0.040178537
Safaraz,5,6,0.105020761,0.103523254,-0.001497507
Safaraz,5,7,0.0981493,0.089223862,-0.008925438
Safaraz,5,8,0.096554041,0.098155022,0.001600981
Safaraz,5,9,0.093681574,0.074985266,-0.018696308
Safaraz,5,10,0.08801055,0.098856449,0.0108459
Safaraz,6,1,0.102966309,0.110515594,0.007549286
Safaraz,6,2,0.101999998,0.109756708,0.00775671
Safaraz,6,3,0.089585543,0.067745447,-0.021840096
Safaraz,6,4,0.095867157,0.084115267,-0.01175189
Safaraz,6,5,0.108379364,0.093707561,-0.014671803
Safaraz,6,6,0.104070425,0.073988914,-0.030081511
Safaraz,6,7,0.143621445,1.075307608,0.931686163
Safaraz,6,8,0.108181953,0.07429409,-0.033887863
Safaraz,6,9,0.115965128,0.113433123,-0.002532005
Safaraz,6,10,0.107369661,0.149870634,0.042500973
Safaraz,7,1,0.114188671,0.125296593,0.011107922
Safaraz,7,2,0.111995459,0.082281351,-0.029714108
Safaraz,7,3,0.121592045,0.117896557,-0.003695488
Safaraz,7,4,0.10674715,0.069917917,-0.036829233
Safaraz,7,5,0.096984863,0.081861019,-0.015123844
Safaraz,7,6,0.110144377,0.124182701,0.014038324
Safaraz,7,7,0.085078001,0.101253271,0.01617527
Safaraz,7,8,0.12701273,0.096917868,-0.030094862
Safaraz,7,9,0.099350452,0.135040522,0.035690069
Safaraz,7,10,0.115040779,1.76659441,1.651553631
Safaraz,8,1,0.103708744,0.164550781,0.060842037
Safaraz,8,2,0.110697031,3.24687767,3.136180639
Safaraz,8,3,0.151468039,1.651522398,1.500054359
Safaraz,8,4,0.098746061,0.191786051,0.093039989
Safaraz,8,5,0.107099533,4.231821537,4.124722004
Safaraz,8,6,0.098575592,0.413249969,0.314674377
Safaraz,8,7,0.122059822,0.181226254,0.059166431
Safaraz,8,8,0.114145756,0.1322124,0.018066645
Safaraz,8,9,0.11040473,1.230419636,1.120014906
Safaraz,8,10,0.105498552,0.49368763,0.388189077
Safaraz,9,1,0.10079217,0.107701302,0.006909132
Safaraz,9,2,0.110477448,0.067741156,-0.042736292
Safaraz,9,3,0.123288393,0.152355433,0.029067039
Safaraz,9,4,0.103059769,0.134158611,0.031098843
Safaraz,9,5,0.118245363,0.234456539,0.116211176
Safaraz,9,6,0.126723289,0.074233294,-0.052489996
Safaraz,9,7,0.104518175,0.098137617,-0.006380558
Safaraz,9,8,0.10022831,0.196847439,0.096619129
Safaraz,9,9,0.091246605,0.129277945,0.03803134
Safaraz,9,10,0.125194788,0.134133339,0.008938551
Safaraz,10,1,0.099042416,0.203129053,0.104086637
Safaraz,10,2,0.135581017,0.193642378,0.058061361
Safaraz,10,3,0.109474421,0.099103451,-0.01037097
Safaraz,10,4,0.132169008,0.145771027,0.013602018
Safaraz,10,5,0.134423018,0.166194677,0.03177166
Safaraz,10,6,0.113333702,0.149022818,0.035689116
Safaraz,10,7,0.108157873,0.184685946,0.076528072
Safaraz,10,8,0.107139826,0.13964057,0.032500744
Safaraz,10,9,0.097682476,0.13219142,0.034508944
Safaraz,10,10,0.120890379,0.112050295,-0.008840084
Safaraz,1,1,0.0987854,0.10033083,0.001545429
Safaraz,1,2,0.094856739,0.105415821,0.010559082
Safaraz,1,3,0.094863176,0.088639975,-0.006223202
Safaraz,1,4,0.085960627,0.077849388,-0.008111238
Safaraz,1,5,0.080199003,0.091810942,0.011611938
Safaraz,1,6,0.084681988,0.074982166,-0.009699821
Safaraz,1,7,0.085167408,0.083354712,-0.001812696
Safaraz,1,8,0.073271275,0.035988808,-0.037282467
Safaraz,1,9,0.099742651,0.066796303,-0.032946348
Safaraz,1,10,0.112956524,0.058833838,-0.054122686
Safaraz,2,1,0.023080826,0.036960602,0.013879776
Safaraz,2,2,0.097231388,0.099560976,0.002329588
Safaraz,2,3,0.104556561,0.09745574,-0.007100821
Safaraz,2,4,0.084626913,0.077840567,-0.006786346
Safaraz,2,5,0.088085651,0.10215044,0.014064789
Safaraz,2,6,0.111896753,0.19603157,0.084134817
Safaraz,2,7,0.07147789,0.059796095,-0.011681795
Safaraz,2,8,0.051708937,0.022559643,-0.029149294
Safaraz,2,9,0.05362463,0.083725691,0.030101061
Safaraz,2,10,0.087408066,0.127648354,0.040240288
Safaraz,3,1,0.080331564,0.095307589,0.014976025
Safaraz,3,2,0.108727932,0.154876232,0.0461483
Safaraz,3,3,0.088953972,0.052970886,-0.035983086
Safaraz,3,4,0.067652941,0.112225056,0.044572115
Safaraz,3,5,0.068414211,0.051518917,-0.016895294
Safaraz,3,6,0.090646744,0.085610151,-0.005036592
Safaraz,3,7,0.103359222,0.097805262,-0.005553961
Safaraz,3,8,0.059199572,0.057163715,-0.002035856
Safaraz,3,9,0.070585489,0.057938814,-0.012646675
Safaraz,3,10,0.122445822,1.047063112,0.92461729
Safaraz,4,1,0.072050571,0.087439299,0.015388727
Safaraz,4,2,0.071150303,0.073316574,0.002166271
Safaraz,4,3,0.066814899,0.07297945,0.006164551
Safaraz,4,4,0.10893774,0.136498928,0.027561188
Safaraz,4,5,0.104757071,0.099745274,-0.005011797
Safaraz,4,6,0.125060081,0.108518839,-0.016541243
Safaraz,4,7,0.080647945,0.058782578,-0.021865368
